order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
76838,2658,2023-09-20,285,7,144.58,1012.06,Completed,2023-09-24
29104,6676,2023-06-11,23,5,22.3,111.5,Pending,
91396,7820,2023-10-26,385,7,95.33,667.31,Completed,2023-10-26
42076,1379,2025-07-04,474,2,20.27,40.54,Cancelled,
78512,6430,2026-01-25,38,6,79.44,476.64,Cancelled,
67462,2709,2023-10-26,215,6,18.12,108.72,Pending,
45978,1037,2024-02-17,115,3,169.9,509.7,Completed,2024-02-22
96694,7487,2023-02-22,171,9,84.39,759.51,Pending,
37813,8021,2025-07-22,141,6,58.49,350.94,Pending,
4774,4119,2024-09-06,347,1,66.47,66.47,Completed,2024-09-12
86368,6590,2022-09-27,277,6,158.36,950.16,Cancelled,
93092,4395,2023-06-26,49,4,39.28,157.12,Completed,2023-06-30
30461,268,2025-12-07,487,6,161.87,971.22,Completed,2025-12-14
28861,311,2026-01-30,346,4,32.01,128.04,Pending,
39415,8114,2023-06-11,42,6,13.33,79.98,Completed,2023-06-16
11811,8071,2024-05-15,99,2,117.9,235.8,Completed,2024-05-21
87559,4430,2025-08-30,174,10,163.05,1630.5,Pending,
34659,719,2022-01-28,98,6,23.45,140.7,Completed,2022-02-03
58604,9912,2023-06-30,150,4,173.71,694.84,Completed,2023-07-03
13502,6391,2025-05-21,6,10,26.96,269.6,Completed,2025-05-27
31312,9216,2026-03-04,189,3,135.58,406.74,Completed,2026-03-09
42736,8632,2026-01-12,237,9,176.42,1587.78,Pending,
11803,2194,2025-06-17,407,2,106.52,213.04,Completed,2025-06-21
44220,9355,2025-03-19,62,6,13.8,82.8,Completed,2025-03-23
17462,9232,2022-10-12,424,10,170.94,1709.4,Completed,2022-10-12
35954,3771,2022-04-30,465,1,161.75,161.75,Completed,2022-05-06
30299,292,2024-05-25,110,9,124.62,1121.58,Completed,2024-05-29
21986,8490,2025-08-24,345,3,148.89,446.67,Completed,2025-08-30
70011,4560,2022-02-11,259,10,189.39,1893.9,Cancelled,
85590,5528,2023-03-31,97,3,194.47,583.41,Cancelled,
32316,2898,2023-03-28,166,1,2.86,2.86,Completed,2023-03-31
72313,5048,2024-04-25,12,9,110.88,997.92,Pending,
15508,1491,2025-01-25,436,2,87.37,174.74,Pending,
20248,2696,2023-10-18,416,9,19.35,174.15,Pending,
53941,2477,2022-12-04,176,9,39.66,356.94,Pending,
81501,3690,2023-06-10,336,8,164.46,1315.68,Completed,2023-06-12
12073,7642,2026-02-16,222,10,192.55,1925.5,Cancelled,
96425,7445,2024-02-23,372,5,100.82,504.1,Completed,2024-02-28
90673,5327,2024-10-24,460,10,26.01,260.1,Cancelled,
21136,6175,2025-06-30,141,9,154.13,1387.17,Cancelled,
31583,6295,2022-04-03,109,9,61.27,551.43,Completed,2022-04-06
92212,9074,2023-10-02,367,3,120.81,362.43,Completed,2023-10-06
73642,1260,2024-10-03,388,2,2.46,4.92,Completed,2024-10-03
69849,6807,2022-02-16,27,5,158.4,792.0,Completed,2022-02-23
85986,5269,2024-09-10,409,6,80.34,482.04,Cancelled,
13357,6448,2024-09-18,442,2,169.77,339.54,Cancelled,
65106,6897,2025-09-20,220,9,148.33,1334.97,Completed,2025-09-24
94580,6570,2025-01-26,457,10,40.3,403.0,Completed,2025-02-02
28415,316,2026-05-31,497,4,4.03,16.12,Cancelled,
63103,7971,2026-03-14,394,7,42.22,295.54,Completed,2026-03-18
5709,4361,2023-01-05,330,6,35.34,212.04,Pending,
42011,5265,2025-10-27,423,2,8.39,16.78,Completed,2025-10-30
46788,3883,2023-06-01,67,6,106.1,636.6,Completed,2023-06-01
34558,7080,2022-01-04,245,3,52.97,158.91,Pending,
75628,6691,2022-03-26,124,6,66.21,397.26,Completed,2022-04-01
2610,9190,2025-07-24,347,2,19.71,39.42,Pending,
65298,9127,2025-08-17,244,1,151.38,151.38,Completed,2025-08-20
10602,3010,2025-03-30,197,2,80.94,161.88,Pending,
92959,7221,2025-11-04,407,2,148.82,297.64,Pending,
41396,2680,2022-01-04,124,1,190.2,190.2,Pending,
25639,5277,2023-08-06,476,6,58.33,349.98,Pending,
41572,6098,2022-11-21,413,9,183.88,1654.92,Cancelled,
49070,686,2025-03-28,470,9,138.75,1248.75,Completed,2025-04-01
21756,4459,2025-05-05,293,10,91.77,917.7,Cancelled,
48648,1361,2024-08-03,367,8,87.44,699.52,Cancelled,
3164,7539,2023-12-27,498,5,158.27,791.35,Cancelled,
34240,26,2023-10-11,346,1,69.12,69.12,Cancelled,
58420,4419,2025-10-13,218,9,174.23,1568.07,Completed,2025-10-20
25929,6718,2025-01-24,136,3,186.45,559.35,Completed,2025-01-28
73232,7086,2022-10-09,14,7,174.43,1221.01,Pending,
50066,1979,2025-05-18,50,8,146.15,1169.2,Completed,2025-05-20
47480,5863,2023-01-18,146,3,39.33,117.99,Cancelled,
27574,3084,2023-11-10,287,9,106.15,955.35,Cancelled,
85525,3769,2024-05-19,54,3,62.82,188.46,Pending,
6629,2209,2025-12-05,415,10,198.44,1984.4,Cancelled,
95507,4984,2025-11-02,210,6,119.73,718.38,Completed,2025-11-02
16402,5812,2023-05-17,387,8,128.4,1027.2,Pending,
71054,6559,2026-03-02,66,9,55.67,501.03,Pending,
53044,7376,2023-11-02,23,4,117.39,469.56,Cancelled,
45432,7670,2023-06-17,38,3,120.58,361.74,Cancelled,
34043,2209,2024-02-12,483,4,39.85,159.4,Cancelled,
75573,9685,2023-06-27,127,3,82.06,246.18,Cancelled,
78517,8740,2025-12-30,37,5,189.65,948.25,Completed,2026-01-05
95924,461,2026-02-25,197,2,97.92,195.84,Completed,2026-02-28
48829,1636,2024-02-06,64,10,176.07,1760.7,Pending,
79845,3213,2024-02-21,183,7,132.21,925.47,Completed,2024-02-24
39120,5717,2022-10-07,379,1,81.89,81.89,Cancelled,
22426,7930,2023-03-24,335,2,83.55,167.1,Cancelled,
92742,3123,2024-01-19,316,3,114.82,344.46,Cancelled,
76860,8045,2024-12-16,64,5,87.19,435.95,Pending,
63721,5474,2025-04-22,433,2,76.42,152.84,Pending,
89047,7645,2025-03-22,454,6,92.37,554.22,Completed,2025-03-27
34773,1206,2024-03-31,189,2,84.57,169.14,Cancelled,
45032,4709,2025-11-28,14,4,159.99,639.96,Pending,
62169,217,2022-02-20,66,10,182.69,1826.9,Pending,
82905,6555,2022-12-31,255,8,99.77,798.16,Completed,2023-01-04
75295,4779,2024-07-09,278,5,63.71,318.55,Pending,
42932,3742,2024-01-13,441,9,182.26,1640.34,Cancelled,
97064,9869,2026-01-17,239,10,191.78,1917.8,Completed,2026-01-18
82454,5378,2023-02-04,171,5,196.62,983.1,Cancelled,
42127,4509,2022-12-19,320,5,158.6,793.0,Cancelled,
7219,8941,2024-11-15,132,2,14.09,28.18,Pending,
27684,2050,2024-10-05,182,4,98.55,394.2,Pending,
30669,510,2022-07-26,180,8,129.67,1037.36,Cancelled,
14338,3037,2023-03-07,324,9,162.1,1458.9,Cancelled,
48150,9862,2026-03-04,285,8,122.32,978.56,Cancelled,
31005,6715,2024-05-09,363,4,22.6,90.4,Completed,2024-05-10
17043,1075,2023-11-28,16,2,6.06,12.12,Pending,
36303,727,2026-06-10,379,10,125.43,1254.3,Completed,2026-06-12
14104,5291,2024-10-03,228,1,93.78,93.78,Cancelled,
21598,9053,2022-01-01,408,3,164.19,492.57,Completed,2022-01-03
83130,2010,2024-05-09,184,9,124.91,1124.19,Completed,2024-05-14
33891,3795,2023-09-03,291,2,83.75,167.5,Completed,2023-09-05
33304,8890,2023-09-27,32,7,75.44,528.08,Completed,2023-10-03
14516,5507,2022-09-03,199,2,187.1,374.2,Completed,2022-09-03
47095,1601,2025-05-19,457,6,39.13,234.78,Completed,2025-05-24
46462,5799,2025-11-01,50,4,35.28,141.12,Completed,2025-11-02
49379,471,2026-01-29,191,9,156.67,1410.03,Completed,2026-02-02
36577,7807,2022-03-06,410,9,33.08,297.72,Completed,2022-03-07
85159,4078,2024-10-10,14,2,5.33,10.66,Completed,2024-10-12
15506,9085,2024-10-05,300,2,74.51,149.02,Completed,2024-10-11
58429,2525,2026-06-19,321,9,10.64,95.76,Cancelled,
54185,9951,2026-05-27,28,3,110.23,330.69,Completed,2026-05-28
31038,5942,2025-03-04,4,6,145.47,872.82,Completed,2025-03-10
40806,4394,2022-09-24,124,9,62.94,566.46,Completed,2022-09-26
4166,434,2022-08-03,450,6,32.73,196.38,Pending,
57450,9828,2024-01-15,195,5,120.68,603.4,Completed,2024-01-19
70946,5818,2023-02-05,185,1,94.69,94.69,Completed,2023-02-12
41394,7693,2026-01-12,46,2,164.65,329.3,Pending,
91029,6355,2023-08-23,195,8,192.0,1536.0,Completed,2023-08-29
39583,3570,2022-10-15,264,9,39.51,355.59,Completed,2022-10-15
26560,8837,2024-11-20,308,3,109.8,329.4,Completed,2024-11-22
92133,2358,2023-06-20,103,8,76.47,611.76,Completed,2023-06-20
67750,5832,2024-02-14,202,1,54.43,54.43,Completed,2024-02-15
44505,2687,2022-02-21,391,5,32.75,163.75,Pending,
69764,4664,2025-07-04,89,9,63.11,567.99,Completed,2025-07-08
9734,8470,2025-09-03,467,1,19.3,19.3,Pending,
31395,3323,2025-01-16,420,7,170.29,1192.03,Completed,2025-01-18
40539,3011,2022-11-25,432,6,14.3,85.8,Completed,2022-11-30
70039,7938,2025-10-25,187,9,17.84,160.56,Pending,
3306,1062,2024-01-23,403,7,63.98,447.86,Completed,2024-01-23
37330,967,2022-09-29,105,6,124.29,745.74,Cancelled,
14813,8227,2022-07-03,41,4,46.49,185.96,Completed,2022-07-04
32790,3013,2023-05-10,226,6,65.13,390.78,Completed,2023-05-14
33531,2674,2023-01-30,396,2,68.88,137.76,Cancelled,
70676,9041,2025-05-12,488,8,50.78,406.24,Completed,2025-05-16
81085,8497,2024-10-28,457,5,199.69,998.45,Completed,2024-10-31
5681,7259,2025-09-08,496,5,166.2,831.0,Completed,2025-09-11
60095,4559,2022-09-13,83,8,152.35,1218.8,Cancelled,
76630,7207,2026-06-17,21,3,5.49,16.47,Completed,2026-06-23
66272,9813,2023-04-22,139,9,32.64,293.76,Completed,2023-04-24
51651,5207,2024-05-29,25,5,167.91,839.55,Completed,2024-06-05
52229,7829,2022-10-28,463,1,42.07,42.07,Cancelled,
86456,1285,2023-08-25,143,8,64.13,513.04,Cancelled,
40723,1910,2023-05-14,244,2,154.98,309.96,Pending,
34741,22,2023-07-09,164,7,140.06,980.42,Completed,2023-07-15
64494,4830,2024-02-02,212,6,6.17,37.02,Completed,2024-02-07
15246,6616,2024-05-27,190,3,94.08,282.24,Completed,2024-05-29
83450,8676,2026-02-19,82,4,130.52,522.08,Completed,2026-02-20
13205,397,2024-04-20,29,9,11.67,105.03,Cancelled,
78691,295,2024-10-02,80,2,77.4,154.8,Cancelled,
99598,2235,2023-10-31,68,2,121.6,243.2,Pending,
811,6912,2024-12-07,46,3,184.46,553.38,Completed,2024-12-12
18999,2316,2024-03-16,232,5,91.06,455.3,Completed,2024-03-21
39631,7949,2022-08-19,251,8,46.9,375.2,Cancelled,
44690,5207,2024-02-06,314,9,70.56,635.04,Cancelled,
37152,9785,2023-10-23,271,1,39.65,39.65,Cancelled,
97896,1982,2026-01-17,118,5,162.81,814.05,Cancelled,
77809,4522,2023-05-21,150,4,51.97,207.88,Pending,
33483,9481,2025-08-26,227,2,49.02,98.04,Pending,
37063,4436,2022-05-08,69,3,27.51,82.53,Completed,2022-05-08
82234,7768,2023-09-25,101,10,69.15,691.5,Completed,2023-09-26
85241,602,2025-12-01,27,1,161.01,161.01,Cancelled,
67192,5274,2023-11-24,89,6,157.19,943.14,Pending,
88432,4212,2025-08-26,235,6,72.59,435.54,Pending,
79771,1544,2022-04-10,480,6,196.69,1180.14,Completed,2022-04-14
87568,1172,2025-01-28,227,6,65.57,393.42,Completed,2025-01-28
39407,2091,2025-10-06,359,9,87.03,783.27,Completed,2025-10-10
80529,7974,2022-03-28,468,1,178.83,178.83,Cancelled,
21267,6788,2025-04-04,60,2,8.94,17.88,Pending,
72548,5704,2025-04-17,493,3,10.39,31.17,Completed,2025-04-24
97715,7589,2025-10-29,190,9,144.84,1303.56,Completed,2025-11-03
88254,3204,2023-05-21,183,2,168.53,337.06,Completed,2023-05-21
85899,6751,2023-04-26,304,9,134.85,1213.65,Completed,2023-04-30
16417,2044,2024-12-24,321,4,158.12,632.48,Pending,
98780,6015,2023-05-14,51,3,194.22,582.66,Pending,
45743,5698,2024-02-08,258,5,153.3,766.5,Completed,2024-02-10
92227,6822,2026-03-07,349,1,97.09,97.09,Completed,2026-03-07
44306,123,2026-01-28,267,6,51.1,306.6,Completed,2026-02-01
22580,6892,2024-10-09,57,4,19.78,79.12,Completed,2024-10-09
77338,323,2023-08-15,25,4,146.26,585.04,Completed,2023-08-17
218,4493,2024-12-29,,8,10.46,83.68,Cancelled,
70158,4402,2024-04-30,341,8,13.39,107.12,Completed,2024-05-04
78388,3681,2023-09-14,246,5,56.03,280.15,Completed,2023-09-17
88970,8118,2023-11-23,446,2,129.56,259.12,Cancelled,
50148,9345,2023-05-22,315,3,153.09,459.27,Completed,2023-05-27
3287,9189,2026-07-20,298,10,4.11,41.1,Pending,
18351,7300,2022-04-19,306,2,78.35,156.7,Completed,2022-04-22
62230,3740,2023-05-11,362,6,34.88,209.28,Completed,2023-05-15
50835,180,2025-01-24,5,7,107.53,752.71,Completed,2025-01-26
5991,9330,2024-09-30,276,6,7.72,46.32,Completed,2024-10-02
58873,5718,2024-02-21,16,8,135.7,1085.6,Completed,2024-02-24
35727,3895,2025-02-08,215,8,195.44,1563.52,Completed,2025-02-09
48821,5955,2022-05-06,252,3,35.76,107.28,Completed,2022-05-09
34419,6391,2022-03-29,62,5,170.09,850.45,Completed,2022-03-29
16229,5396,2026-03-21,497,6,183.18,1099.08,Pending,
43654,7957,2024-02-02,488,2,145.26,290.52,Completed,2024-02-02
60859,6236,2026-01-05,263,4,38.78,155.12,Completed,2026-01-05
50508,7811,2025-01-28,59,8,165.44,1323.52,Cancelled,
22668,5283,2025-02-09,155,8,45.35,362.8,Pending,
38999,5190,2022-12-12,467,3,151.23,453.69,Completed,2022-12-13
86838,5850,2024-07-06,137,2,34.6,69.2,Completed,2024-07-12
49362,7302,2023-06-25,28,9,111.25,1001.25,Completed,2023-07-02
94416,6860,2022-11-29,297,1,8.7,8.7,Completed,2022-11-30
62360,2975,2022-11-17,255,10,64.58,645.8,Cancelled,
21299,8262,2026-01-12,163,4,121.94,487.76,Pending,
54244,6671,2022-10-06,461,2,59.96,119.92,Cancelled,
862,1987,2025-02-11,299,8,12.97,103.76,Cancelled,
91491,138,2026-04-07,306,9,124.75,1122.75,Completed,2026-04-14
52698,2875,2022-09-30,178,5,15.3,76.5,Pending,
98363,350,2024-02-28,299,1,79.2,79.2,Completed,2024-02-29
90682,8030,2025-10-12,136,9,76.51,688.59,Completed,2025-10-17
78596,8224,2026-01-20,341,4,122.38,489.52,Completed,2026-01-27
54637,1074,2022-01-23,221,5,155.18,775.9,Cancelled,
8607,8023,2024-04-09,438,4,134.0,536.0,Completed,2024-04-13
64744,1557,2025-06-23,279,7,114.49,801.43,Completed,2025-06-24
17152,7450,2023-10-13,461,8,92.48,739.84,Pending,
93675,2073,2025-10-13,230,2,174.95,349.9,Pending,
86499,5029,2023-12-06,294,4,98.99,395.96,Completed,2023-12-06
38422,9377,2024-11-06,318,4,136.87,547.48,Pending,
1157,8371,2026-06-08,109,1,122.26,122.26,Cancelled,
18958,1112,2023-12-27,418,8,183.88,1471.04,Completed,2023-12-30
24330,3265,2024-12-23,255,7,159.16,1114.12,Pending,
64403,9210,2024-04-28,320,1,111.13,111.13,Cancelled,
45671,6501,2024-04-07,237,9,89.18,802.62,Completed,2024-04-12
5738,4608,2025-12-15,132,5,100.47,502.35,Pending,
48563,2547,2023-03-20,99,8,16.1,128.8,Pending,
17019,1978,2024-10-01,435,6,132.2,793.2,Pending,
39694,4948,2022-07-26,12,3,195.39,586.17,Completed,2022-08-02
64057,6086,2022-10-05,424,6,40.28,241.68,Completed,2022-10-09
4983,2784,2025-01-22,235,9,178.56,1607.04,Pending,
4172,9354,2022-05-20,437,8,45.35,362.8,Pending,
3558,3593,2024-10-12,305,8,136.44,1091.52,Pending,
41088,6826,2025-03-16,322,3,84.29,252.87,Completed,2025-03-17
89791,6709,2023-10-09,259,6,97.64,585.84,Completed,2023-10-09
19220,449,2022-12-22,486,3,63.62,190.86,Completed,2022-12-29
21758,7411,2024-08-31,89,6,18.89,113.34,Completed,2024-09-07
28838,3285,2024-01-28,342,10,158.07,1580.7,Completed,2024-01-31
2614,3229,2025-07-24,310,2,140.79,281.58,Completed,2025-07-28
13067,3028,2024-12-01,138,7,82.81,579.67,Cancelled,
80290,5408,2022-09-15,210,8,70.76,566.08,Completed,2022-09-19
51287,5138,2023-07-14,3,4,198.99,795.96,Completed,2023-07-14
87080,9635,2024-09-21,5,7,107.64,753.48,Cancelled,
29802,2832,2026-08-08,489,9,27.66,248.94,Completed,2026-08-08
5997,8706,2022-05-27,325,1,120.1,120.1,Completed,2022-05-30
26921,5438,2025-04-27,144,4,98.67,394.68,Cancelled,
76253,7650,2023-02-22,392,5,113.63,568.15,Completed,2023-02-23
29174,7768,2026-06-12,419,1,124.98,124.98,Pending,
45955,5452,2024-04-24,122,4,66.53,266.12,Completed,2024-04-26
36762,5852,2026-01-05,27,7,142.68,998.76,Completed,2026-01-08
10820,3750,2022-05-26,335,8,27.5,220.0,Completed,2022-06-01
36171,9173,2025-11-15,229,4,11.19,44.76,Completed,2025-11-21
80775,4632,2026-07-31,354,6,46.96,281.76,Pending,
57382,6982,2025-12-21,477,7,16.61,116.27,Cancelled,
10014,7981,2025-10-21,120,8,93.46,747.68,Completed,2025-10-21
49314,4056,2023-01-15,206,4,188.24,752.96,Completed,2023-01-15
75169,2454,2022-12-01,251,8,124.12,992.96,Cancelled,
20084,8074,2022-01-08,240,10,179.56,1795.6,Cancelled,
90003,4005,2025-04-13,179,3,108.19,324.57,Completed,2025-04-15
16203,9007,2023-10-11,22,8,159.7,1277.6,Completed,2023-10-15
69343,8720,2026-02-13,258,5,58.97,294.85,Completed,2026-02-17
63066,8616,2026-03-07,482,4,61.82,247.28,Completed,2026-03-11
43829,3062,2022-09-24,484,10,76.1,761.0,Completed,2022-10-01
93651,6088,2022-07-17,265,4,184.39,737.56,Cancelled,
614,7731,2022-10-06,88,1,61.33,61.33,Completed,2022-10-07
63515,1586,2022-12-10,88,2,117.24,234.48,Cancelled,
51711,3556,2026-03-17,412,4,142.46,569.84,Completed,2026-03-23
35858,5064,2026-03-10,276,1,111.28,111.28,Completed,2026-03-11
87615,9823,2025-12-16,158,1,64.47,64.47,Cancelled,
87107,4699,2022-09-21,329,10,64.22,642.2,Completed,2022-09-27
14541,3284,2023-11-06,386,2,83.51,167.02,Pending,
95175,3253,2025-03-30,162,7,180.76,1265.32,Completed,2025-04-06
35599,612,2023-05-23,480,4,71.23,284.92,Cancelled,
9333,9342,2022-01-16,184,2,136.56,273.12,Completed,2022-01-19
81237,808,2022-07-16,302,1,3.66,3.66,Completed,2022-07-18
38405,2061,2023-08-17,190,9,75.19,676.71,Completed,2023-08-19
28026,8731,2024-03-04,432,10,95.75,957.5,Completed,2024-03-10
76741,3238,2022-11-11,235,10,7.51,75.1,Pending,
35624,8412,2025-09-29,469,3,79.11,237.33,Completed,2025-10-06
68298,121,2023-05-21,99,6,44.34,266.04,Cancelled,
11330,3947,2022-06-27,398,7,35.86,251.02,Completed,2022-07-04
26902,1493,2024-08-28,234,10,98.0,980.0,Pending,
72190,5607,2025-06-28,319,3,67.24,201.72,Pending,
52582,8829,2024-03-30,359,1,198.25,198.25,Pending,
37844,1258,2024-04-13,431,2,59.76,119.52,Completed,2024-04-17
30979,5434,2025-03-20,137,1,186.83,186.83,Completed,2025-03-20
56874,3185,2023-07-05,269,8,191.43,1531.44,Pending,
26637,1241,2024-11-08,445,5,113.37,566.85,Pending,
94396,4621,2022-07-24,28,5,181.88,909.4,Completed,2022-07-28
73543,4623,2025-05-13,280,8,143.47,1147.76,Completed,2025-05-17
5877,2892,2022-08-02,241,9,88.79,799.11,Completed,2022-08-09
13036,7981,2023-06-20,5,4,144.62,578.48,Pending,
87609,7720,2026-05-30,272,7,42.81,299.67,Completed,2026-06-02
12209,6588,2025-08-06,265,10,107.13,1071.3,Cancelled,
6182,1706,2022-06-14,265,8,60.73,485.84,Completed,2022-06-20
69060,8375,2024-06-13,367,8,185.9,1487.2,Completed,2024-06-17
80177,8480,2026-05-30,98,9,142.33,1280.97,Completed,2026-06-05
69865,8988,2026-07-08,311,8,43.67,349.36,Completed,2026-07-15
35357,8418,2026-02-05,14,3,103.64,310.92,Cancelled,
74763,1043,2026-05-26,340,1,73.42,73.42,Completed,2026-05-30
76737,8864,2025-11-06,68,10,148.25,1482.5,Pending,
53092,5660,2023-01-26,475,10,37.2,372.0,Completed,2023-02-02
25535,8073,2025-09-30,271,9,78.01,702.09,Completed,2025-10-02
93226,8342,2026-06-18,444,3,107.33,321.99,Pending,
79206,9324,2025-01-01,58,10,159.34,1593.4,Completed,2025-01-05
9961,1969,2024-09-04,52,3,189.0,567.0,Cancelled,
45655,3485,2024-12-23,441,6,83.42,500.52,Completed,2024-12-26
78036,1653,2023-01-07,441,6,155.47,932.82,Completed,2023-01-09
16001,7550,2026-04-01,466,7,185.44,1298.08,Cancelled,
59949,7075,2022-05-20,12,9,105.01,945.09,Pending,
94105,7504,2025-12-15,470,5,139.43,697.15,Cancelled,
51290,5947,2024-04-21,390,5,118.96,594.8,Pending,
82549,7518,2024-11-22,292,5,65.48,327.4,Cancelled,
8945,5540,2023-03-23,279,4,193.82,775.28,Pending,
99981,2577,2022-12-23,384,3,12.36,37.08,Completed,2022-12-26
4120,9802,2025-08-29,99,1,40.02,40.02,Completed,2025-09-03
66545,2655,2023-08-15,110,10,144.56,1445.6,Completed,2023-08-22
36360,5693,2024-01-07,445,1,59.32,59.32,Completed,2024-01-13
77118,7289,2025-03-15,339,10,168.44,1684.4,Cancelled,
73400,6281,2022-09-25,164,1,10.39,10.39,Completed,2022-09-28
32637,2648,2025-10-08,188,8,183.6,1468.8,Completed,2025-10-08
39669,8942,2025-02-17,399,10,30.74,307.4,Cancelled,
85787,6291,2024-09-30,256,7,123.89,867.23,Pending,
25066,4891,2023-03-04,412,1,122.03,122.03,Completed,2023-03-05
90039,4773,2025-03-18,141,9,90.47,814.23,Completed,2025-03-24
27969,1132,2022-02-25,216,10,190.09,1900.9,Completed,2022-03-02
15307,8359,2023-08-06,47,1,146.26,146.26,Completed,2023-08-06
99834,3985,2023-09-13,456,10,82.47,824.7,Completed,2023-09-13
22646,4911,2022-09-22,284,4,157.71,630.84,Pending,
25230,6369,2026-01-23,92,7,133.49,934.43,Cancelled,
35558,6367,2023-02-26,57,8,178.2,1425.6,Completed,2023-03-03
14598,9685,2025-03-08,58,6,39.67,238.02,Pending,
63569,5013,2025-03-12,120,7,82.68,578.76,Completed,2025-03-19
76135,4414,2024-05-27,453,4,194.17,776.68,Pending,
99856,2864,2025-10-27,365,8,171.23,1369.84,Completed,2025-11-02
60432,2730,2022-07-02,466,6,188.74,1132.44,Completed,2022-07-08
95929,5743,2025-05-27,67,2,31.39,62.78,Cancelled,
67802,7226,2025-06-08,400,5,131.23,656.15,Completed,2025-06-09
46279,9827,2026-06-07,365,1,92.9,92.9,Completed,2026-06-08
5252,8789,2025-04-09,261,9,62.13,559.17,Completed,2025-04-13
67920,6145,2023-01-13,8,10,95.21,952.1,Pending,
16562,6062,2024-06-06,160,7,133.52,934.64,Pending,
37987,1475,2026-05-31,450,5,176.61,883.05,Completed,2026-06-06
31365,7076,2022-02-19,116,3,184.55,553.65,Completed,2022-02-21
68339,8030,2025-04-22,1,4,105.43,421.72,Cancelled,
52060,8983,2022-05-29,27,1,5.8,5.8,Pending,
94259,4439,2024-11-05,380,10,177.97,1779.7,Completed,2024-11-09
80755,7240,2024-04-23,493,3,21.97,65.91,Completed,2024-04-25
8617,214,2023-12-05,347,5,16.51,82.55,Completed,2023-12-10
31151,1064,2022-06-09,284,8,110.62,884.96,Cancelled,
55018,8159,2024-03-12,385,4,195.81,783.24,Pending,
92386,4440,2022-04-26,432,7,78.19,547.33,Completed,2022-04-26
75719,2509,2025-06-10,168,3,162.97,488.91,Cancelled,
20378,9725,2025-04-04,292,8,94.66,757.28,Cancelled,
88253,5888,2023-03-03,180,2,186.55,373.1,Cancelled,
35279,235,2024-11-26,390,9,169.23,1523.07,Completed,2024-12-02
17367,7219,2025-12-11,438,10,112.78,1127.8,Pending,
17633,1257,2025-11-14,454,1,167.22,167.22,Completed,2025-11-16
60994,661,2022-09-04,225,4,78.18,312.72,Completed,2022-09-11
35997,196,2024-12-18,314,8,55.06,440.48,Completed,2024-12-18
15717,2962,2024-09-25,11,3,171.74,515.22,Completed,2024-09-30
634,9685,2024-09-18,356,7,99.26,694.82,Completed,2024-09-18
96716,7059,2025-05-16,6,9,131.15,1180.35,Cancelled,
31290,8856,2022-06-23,76,7,153.82,1076.74,Completed,2022-06-27
73652,6198,2025-12-09,126,10,119.81,1198.1,Completed,2025-12-10
66506,4488,2022-01-01,226,10,142.26,1422.6,Cancelled,
52676,8378,2024-11-12,372,7,106.3,744.1,Completed,2024-11-12
82070,7117,2026-02-20,188,6,20.39,122.34,Completed,2026-02-27
52021,4528,2026-05-25,457,8,14.79,118.32,Completed,2026-05-29
63123,6358,2022-11-24,341,5,124.69,623.45,Pending,
84548,5903,2025-07-19,223,2,23.6,47.2,Cancelled,
20718,4007,2025-02-25,423,1,22.32,22.32,Completed,2025-02-25
47067,5654,2022-05-29,2,5,158.32,791.6,Pending,
24667,8748,2022-06-21,248,7,51.13,357.91,Pending,
62175,7739,2022-07-30,21,6,180.39,1082.34,Completed,2022-08-02
5075,6318,2023-07-25,369,2,109.65,219.3,Completed,2023-07-25
78300,6025,2025-02-14,376,1,127.84,127.84,Pending,
92141,5994,2022-05-01,329,4,103.37,413.48,Completed,2022-05-02
51615,9036,2024-11-25,141,1,60.95,60.95,Cancelled,
9187,7260,2023-03-28,321,10,39.82,398.2,Completed,2023-04-02
85126,6231,2022-07-14,394,4,166.11,664.44,Cancelled,
32352,6237,2023-12-22,281,4,79.05,316.2,Completed,2023-12-26
37226,7253,2026-04-12,219,1,116.68,116.68,Completed,2026-04-17
58347,7639,2024-11-23,464,2,138.71,277.42,Completed,2024-11-30
46878,9615,2025-12-08,299,1,177.98,177.98,Completed,2025-12-11
69302,2019,2026-04-02,203,4,75.41,301.64,Completed,2026-04-03
64812,8954,2023-02-11,251,6,157.49,944.94,Completed,2023-02-14
30253,3670,2022-09-21,19,4,18.2,72.8,Completed,2022-09-26
52310,2191,2024-10-29,245,7,126.89,888.23,Cancelled,
84318,6768,2023-09-07,203,1,96.82,96.82,Completed,2023-09-08
71486,468,2024-06-01,75,2,48.08,96.16,Completed,2024-06-07
91519,8435,2024-12-14,351,7,192.86,1350.02,Completed,2024-12-18
81752,3257,2025-01-05,214,1,176.79,176.79,Completed,2025-01-12
91192,1949,2023-06-04,416,10,32.47,324.7,Completed,2023-06-04
78449,5334,2024-12-27,283,2,84.76,169.52,Completed,2024-12-28
97371,1560,2024-09-19,151,4,107.43,429.72,Completed,2024-09-19
80215,6816,2024-04-22,470,3,163.49,490.47,Pending,
84963,5229,2022-06-12,144,9,199.84,1798.56,Completed,2022-06-17
44511,3090,2026-03-24,350,5,196.79,983.95,Pending,
2411,8906,2024-03-27,76,5,108.97,544.85,Completed,2024-03-29
80974,9691,2022-01-26,186,9,17.73,159.57,Pending,
1498,4587,2023-01-06,149,7,60.23,421.61,Pending,
